title,date,url,episode_number,conv_dates
TMS 1829,2019-11-18T18:27:25Z,https://i.ytimg.com/vi/TmJNd5O2nls/hqdefault.jpg,1829,2019-11-18 18:27:25+00:00
TMS 1822,2019-11-06T18:55:09Z,https://i.ytimg.com/vi/mIAOKAHasaw/hqdefault.jpg,1822,2019-11-06 18:55:09+00:00
TMS 1821,2019-11-04T20:48:41Z,https://i.ytimg.com/vi/_HBRQW-1wa4/hqdefault.jpg,1821,2019-11-04 20:48:41+00:00
TMS 1814,2019-10-23T17:39:05Z,https://i.ytimg.com/vi/5lPnL4zV5WY/hqdefault.jpg,1814,2019-10-23 17:39:05+00:00
TMS 1813,2019-10-22T17:29:16Z,https://i.ytimg.com/vi/WM3VsxEza_o/hqdefault.jpg,1813,2019-10-22 17:29:16+00:00
TMS 1809,2019-10-16T17:45:57Z,https://i.ytimg.com/vi/KBCjqVlqx4s/hqdefault.jpg,1809,2019-10-16 17:45:57+00:00
TMS 1808,2019-10-15T17:18:05Z,https://i.ytimg.com/vi/9NEBk660w4M/hqdefault.jpg,1808,2019-10-15 17:18:05+00:00
TMS 1807,2019-10-14T17:06:57Z,https://i.ytimg.com/vi/mQyDBiUY8Js/hqdefault.jpg,1807,2019-10-14 17:06:57+00:00
TMS 1803,2019-10-08T17:39:25Z,https://i.ytimg.com/vi/dTx9uqXxg48/hqdefault.jpg,1803,2019-10-08 17:39:25+00:00
TMS 1800,2019-10-04T01:16:13Z,https://i.ytimg.com/vi/tRBkkiP6ftI/hqdefault.jpg,1800,2019-10-04 01:16:13+00:00
TMS 1797,2019-09-30T17:29:21Z,https://i.ytimg.com/vi/UKoe5TksjaA/hqdefault.jpg,1797,2019-09-30 17:29:21+00:00
TMS 1791,2019-09-19T17:42:07Z,https://i.ytimg.com/vi/PL9K7ehoMiI/hqdefault.jpg,1791,2019-09-19 17:42:07+00:00
TMS 1789,2019-09-17T17:48:02Z,https://i.ytimg.com/vi/zokIqZQtIy4/hqdefault.jpg,1789,2019-09-17 17:48:02+00:00
TMS 1783 Part 1,2019-09-09T17:01:17Z,https://i.ytimg.com/vi/r8HSbLjYvgQ/hqdefault.jpg,1783,2019-09-09 17:01:17+00:00
TMS 1779,2019-09-03T17:49:46Z,https://i.ytimg.com/vi/PbIWUwyNLxI/hqdefault.jpg,1779,2019-09-03 17:49:46+00:00
TMS 1775,2019-08-27T17:31:41Z,https://i.ytimg.com/vi/wbBwq1wBcv8/hqdefault.jpg,1775,2019-08-27 17:31:41+00:00
TMS 1770,2019-08-19T17:45:01Z,https://i.ytimg.com/vi/zwsfmhANPow/hqdefault.jpg,1770,2019-08-19 17:45:01+00:00
TMS 1766,2019-08-13T18:15:46Z,https://i.ytimg.com/vi/WlO-knKcZmc/hqdefault.jpg,1766,2019-08-13 18:15:46+00:00
TMS 1757,2019-07-29T17:11:00Z,https://i.ytimg.com/vi/7u15XcLb6rQ/hqdefault.jpg,1757,2019-07-29 17:11:00+00:00
TMS 1751,2019-07-18T19:01:03Z,https://i.ytimg.com/vi/hdfzkvQ3CBE/hqdefault.jpg,1751,2019-07-18 19:01:03+00:00
TMS 1747,2019-07-12T23:28:15Z,https://i.ytimg.com/vi/mH-fAuwonMU/hqdefault.jpg,1747,2019-07-12 23:28:15+00:00
TMS 1745,2019-07-10T17:52:30Z,https://i.ytimg.com/vi/-wj41-vWXfQ/hqdefault.jpg,1745,2019-07-10 17:52:30+00:00
TMS 1743,2019-07-08T18:01:46Z,https://i.ytimg.com/vi/Q-Wx33khNBU/hqdefault.jpg,1743,2019-07-08 18:01:46+00:00
TMS 1741b,2019-07-04T07:59:59Z,https://i.ytimg.com/vi/8B4-_9IXHXY/hqdefault.jpg,1741,2019-07-04 07:59:59+00:00
TMS 1739,2019-07-01T17:45:55Z,https://i.ytimg.com/vi/PvnqGH6X05o/hqdefault.jpg,1739,2019-07-01 17:45:55+00:00
TMS 1736,2019-06-26T17:55:03Z,https://i.ytimg.com/vi/7SQisKa8qYo/hqdefault.jpg,1736,2019-06-26 17:55:03+00:00
TMS 1735,2019-06-25T18:35:25Z,https://i.ytimg.com/vi/Ve6HJ9SBiFk/hqdefault.jpg,1735,2019-06-25 18:35:25+00:00
TMS 1733,2019-06-20T17:48:57Z,https://i.ytimg.com/vi/2KUosy8pqF8/hqdefault.jpg,1733,2019-06-20 17:48:57+00:00
TMS 1731,2019-06-19T17:21:07Z,https://i.ytimg.com/vi/b7D2XJ-irZ8/hqdefault.jpg,1731,2019-06-19 17:21:07+00:00
TMS 1729,2019-06-17T17:59:33Z,https://i.ytimg.com/vi/jJCiZB1UNBU/hqdefault.jpg,1729,2019-06-17 17:59:33+00:00
